seller_id,geolocation_id
e5899683388855d3dabe8913bbe365de,e44051733af9e5ebc558b7f746f5fec586a3bcd2e4854c8c3ddd33f1aa9f6702
784ba75dd9d20200c4caed3d7a77141a,883430cf08e75d4966721be77c5a6213ae1acbf2c8862e1f560e3bc397d45adb
099095b050cfe8eb1ddff5317587e96e,2ec7ea9be7a1641f5ae248010258a76f7ce5bf598dd790dbae6a6c118fc709e4
0ad80de75c811326389cfb1daba7d45e,4f5df7de844cd80081fdce64bf7d3beed17bce7c2433fed572f361a368a91410
b9a03475e6447e631b6799ec8274800f,77d27c757eaf37a88ec2e4000abc96d8da2ac933c34e4d6283e86b38b17a9357
ba6b4a237f92479743cf0ca06b67a9ac,e6d9d78d76bf5c5ac7a51a4d827943ab2eeebf1f0604e3e078cf580ccafafc9f
ea00f977a203ff88adf7057cb7806998,2ec0d853281286db76ec91bd37bc191dec7bec0cd91b91e613cdd095d329e98d
82e0a475a88cc9595229d8029273f045,9d2e7afd5a17bbe8d2e250f44ff2d1bf122382a72bac5e500fa1855304081037
ad75519a07f039025e83795a4418470f,2dce85658bd6a544fc4a1a029d1aaf6e513bc018f0fe06c7768c0534fbc61a0f
34aefe746cd81b7f3b23253ea28bef39,522a0461ee0159441631bf33dfc0424df13565dbcdd424c52a719974217b2f15
ed4acab38528488b65a9a9c603ff024a,b9e414a60aaa7e9087a4a4b49311e6bb75618c0c7d0c86907082047dec2e4aca
f0837c8d71434931d9e38e7b79234797,c33ad05d05dc3c5f3d3a925be077ff3048c490f1428db5049c60cd3a8fe3c430
fce62094ffe6a4009188ec44e681dfdd,c350f4243f95d529f36066ff869a68d948b06a005667e8fe48a70efce8b89db0
ebef8d8c92b4fd3226e5d407bbff21ac,2fbd070b00561fff14c0e4babcd6d42dfeebc6960d53f8b1eb54f5d802e07d2d
d73cbd89533ce8b041a9190241453ac8,17ed502e011a92e0479e27551613f45e35807efab560b0e0b25c5f14f0dcd46f
75a4764c108403a7a0575140cb22287c,c46243b6f2f52bef43807ce8c0d79fe34f320a5b4fe63bcdf35605aef86c4ea3
70c0fda4c313d87115644d39e62eec60,75c0324f7d3f8ae782268f92639fbb3c142e88da71d273fa3b7150742545aaaf
ffcfefa19b08742c5d315f2791395ee5,23d4da2bf408ca85e0fb48c8d1e11bea19e4c7ae3480123c8f6a0aaa09a73607
26e13b6ff5b641b329e5524241ee2c93,60daee44be4b2a01d613d336fecc5774d677098a3af11debdc62ffc8a9d4096a
0ade5cc4a305ed7093a23f68ca47519c,7b11287c12c1b14f3d31ea40ad3b2a6f7f8c991e3190c300b2249ea8503a9c97
fc59392d66ef99377e50356ee4f3b4e1,96aaa92e88bf6255fbec0f9ae2ad34c9bef0617d8b01e830b69fad30dcd15494
b18dc380845b24038cfc48006478f099,82fa62f9c35a42a5422573e6a59be0dcadbc4c9d2b7b1fcb6ca6c49bc385e85a
f22a247b79dd22ecd91dc8e3b2a1b07c,f857f420d5c3384eb3ca9f48c610c59741ecf274eaf39dc213b8c5c6636131b6
889009a0ed0bb52c87819941192931b8,c61ec66296db132675e12fbaf061f205251597215b70171028509d1d9bd9a616
ffc470761de7d0232558ba5e786e57b7,5d0d4721e608eb9e0e2727d96ae1ba5e8bb70dcf02aaae516406599527527761
4c498c7345e89aebad651544829beca0,a8bb1dceb51b3a9d4a3bc2a03d6cb1620aa7e49be896ee54ec711d062aabb044
01bcc9d254a0143f0ce9791b960b2a47,b745de4343ffc91cbb41d8c46a5d7917b8ce8d8e4fdaa5200d722d280a7a2415
f021c962aaba8ef6eb527a9c2c8394d1,24855b2f1c1b7fdc6475c2eb2834ba5ec6532b8f16370fab244ad04eddd921d7
024b564ae893ce8e9bfa02c10a401ece,c6592f5b68de5825b49226999f9183c158d6a05efe8e6fb75e87a391190fd241
a513150f33f99a06569e9cd5c4bb889b,41dfcc23ec63a93f7535837d3f3ccdc98ba8df3c899098c5f5af9604c1384ddc
c1dde11f12d05c478f5de2d7319ad3b2,0f9c70393a1412a6607eabdb1f661b4c9dc2674631b1838fb4c2ca72c4ac0a39
02f5837340d7eb4f653d676c7256523a,215d866827541a04751cb118695e16cfb5d78118eb7d2ac5d9e53795bd51afec
7b98de631987e26dd6d803490c43a13c,18fb2181857441ac6258328ab1de7d7e0060303a51c5b6e32eedc34f01b2e6ee
f12ff17ad8bbf01ec5c33b17e506649b,375d3c3769dbc92c4a2603f96228fcc92f99b1f9438d6f4f5e8862226884cd05
a64e44665225d19dfc0277eeeaaccc57,5b5767663c3ed21f24a9ff44827086857f2545218c40954fba7bf403e72224c3
6a8a889bde935bafa76d7848782dfaf9,0a9280681471a934362f8f85c0b366f5b2ef4a6955392623a52fc873ccf2b046
42b6488f5b8246d9141712abd4b1b693,ddf2bc8a74f7aada1ca887b5c65f2ccc62a955caf579b41d50c38ffce8a563d4
d6cd01c59123df02fc226eadbadb5f89,a42657601dd8e30197efa3c983234e73c8ee469087406f33b0094f3bc2b9c915
c8e135e7b21ecbc36c1153a29d2f5a06,541963d6d96a9f78c48bd92b8b9ac33c154710b71b61579ae4d5a78bf447565d
229c3efbfb0ea2058de4ccdfbc3d784a,586da4ea7b2d901e71b037d27103eb50e6fe8fbae04b3e10d49066f915fc1f56
f9a02f1922d1de564392e656d82b3fda,d746a5495601f2035cd4b9fd7d4ab50835c7e584065ac7fa57e4ea35281ba3e2
9523fb39dd240aa958e040f8183d64f3,570898015120bc684ea326ad733e4ae3ad83f3fed55444a261b449e4df091dc9
95ec4458365c4d11f452ccf538377619,eca79c5b52a7b58e6f373f03a9831db3509f2b6beafcc6b2e74b370a671520ff
6ec1a01e866584bb679eb9b098345919,821cc50e61296afa9193370ea2a0274f4e783f54d5006a1f79673bb1dbaf7857
f6122bc84774df1b372bdb3bb88ddb9f,8f40e424b75397358e4d3c8bfe5e44c042f3adb53a27135b65fb5e23b18bad64
fa40cc5b934574b62717c68f3d678b6d,c23f2d260a20a37529d3a5bdf08e91cee352515374cde37bd5da05308cb21002
623ad9d0c1e14bb5464a8c72bff7b4af,31a3ef0568ad5f43213cf202927ebfd7d8ca59ce597c2f7d995be9745d4b5659
c0098efcf800861dcae589affca31408,b05dfc6cfcd51dcfee7afbf157a39bc8c281630fe15424856ba20d825b4b2f54
a63bfbaa882c8f4542891b4e2246cc7f,daa680d16b4348dd56a4e4fbed2a184784233659b858848ad5b18a82b7814adf
48b6c3f4c6a93171da04b75313f2130f,c11a50563276c0b70f4bfaf0cebde6f386e562c312c59073b6c0cae74b077bd7
270d3ef21830ad0ecf3a6c53d08a533a,b5b71a95403f7e813e4e8dfeb23fbd7d36447009110849bc4b38eb24e75e5d05
89c127985a8b130cfa45c1d36764017a,9d3195d30e37764893b2194b891e42b8e5b9961e183ee19d0ae2c6381928bdf0
8b2492b7ff4468839593fafeed55bad9,a9aceeaa06027bff10d9c2d0aca33b09e3ab04d5aa425b4787b0349f809255ba
1e9d5a33694bddb76316fd1f54734d20,0236d483ba5d573d7668e2f0176fb465041da9016dfc85d50de414ee878276bf
5e49e3a44bdeb5aab2684258bbd4f525,43523bf86b32580562e0b9abc52716ef499855420d867d0b1d535a891803f7d2
8e34331b7eedd03be4e5d965c1956225,f68e4fad47c70af0fff9a92afd84171526f7d64eb308c6a7005b4bd6c6bad286
aaed1309374718fdd995ee4c58c9dfcd,308cdb05ebfab1a77112cb53e1b898b2ccc9554ecfe66e611fe9a6a1a193955c
11d4c477d09821164bca4f70a2eae031,cf7738654a55d9408e264d0d754310194fba7c50bfeb9bdc2fab06bbba35efcd
ff314fa6033cc68ec451c47aee2d6ba4,da588ed810880bc1693aefa7cd928b95bd20814cbc4c16247ae0f5b8802414a3
d1c7fa84e48cfa21a0e595167c1c500e,e9102409ec514db1192e020364fd219147921f7064762ac5c0f687d83e983a3f
c7246702dc991a06d788120dc7544391,635967e3db5cc8dd2266f6f220ed63a87aca7abd84c9a6ad927b238f6c363f82
e819bcfade7b5d88a27325eb6cfd62c5,996b256cadebffa8bcfe608c916c9517525c77c93a3d32135754fbf16afc8785
6d2f2e3b539480db1e0842b3a4e32e6e,55162f5dad2ccfa081950d838cbb1920c27e192a0380cc05cbfb358fef0fbbc3
e88165a185134e13fdfc85d4fa654db8,980efbe538d30c57879022d4b29a803dee247c6a31df85317cb00834df88fa1f
9e6229250fedbe05838fef417b74e7fb,b18f14205e7ab882778bf23c3779529d777962c765e21b3e7c811748bfefa75b
5abb8ea023c77787f2c15da891c8d384,6d03ce88f0ccd91395af0595a9a7fda4a64fb62e486c1026812a9a2dbaab496c
1d953075c2f0dd990bacf27b83b330f1,f5cab063ceed5bf976b80caf6b1c17da15dc546b15be10333db32847253f3754
817245bcc3badd82bbd222e0366951a6,e3e770262c45d8a2ddb2f9cfdffa6f805561cb27eb9e3b7933c1a162aafba174
caa9bc43a9fe8cf9c564ddd8a03cc4a6,155ab42724564de7baa5996a5c0e90e8df3092a2eed1b81fc54e79da3097930d
615005a3ef192c00c6f0e977cee3d2bc,909f90f1774116333b8689cbf292bb412b3b78a61b3368c668145bede9b519c5
1284de4ae8aa26997e748c851557cf0e,38fa928b2d220afabc6fdd25ccd71391c056e4ba51770e64df24130bfc7d087d
5fd924b4836098a5be0ecf81ba054ce0,e8b807d689747c3cdb78744355028ba0262258546974d3c9326143e987fa963b
7178f9f4dd81dcef02f62acdf8151e01,1580cb701d8fb0c1a30c14d317af21aa96e924c843b6f66aae9e07cc9e08cae5
8132b9bd16876e1b0f8808d43825dd48,6a6a35ac4289898ba934294a9c58feeb67cc2480a1eead641cb1897f996f38df
3f995f07c49d0d55a99d5c54957f7d81,6b60e411241e36016624ab4a4fc29ba979f269327bcbf3d7d27df8f30933bd38
a6bd7d1ccdac48c6b33b28596b7eb122,09f1cfd0c4bd6f00866e910b6130cec6710f7dab99126f061f5f8aa7dbe23f2a
6650fcccd8cd2f7e55ffa524f30c4c59,6e478157c0ac58963774024658d8bf17af1f9e07d32ef701c7facd16cafa3b82
3db66a856d18a9cba7c9241fc5221c50,9f676f06a3afd060e20c863b7cbd56ea73ed7ee0bce41cf1817b69c18aa4cebd
8b181ee5518df84f18f4e1a43fe07923,ebbc5657e17077015e19bf07ad31cd4a9487d3ce2eb1e006186325efd8a949e2
10ff823eda2b032e2c93d17a7d294736,56fc8407c73be3a9806cadcaa74c61c93959688497a6c71cb9e78de8941e024b
b4a476fbd28de64b1e347abf9089366a,5f79a0c1d497a9e3d6524554bd6c5ff9fa25e6b66a456f14860b9081eb387325
39c763cca83e654764b7a4a650fb9b7c,d4a3460084ffcc9213b911e76099352919e98ad0a85eb3642ceba4cdcb83ee79
dadc51ef321949ec9a3ab25cd902e23d,55b948ebee7afbd58fbc14cf389e66ed16cb41fa8348c1e0e1047d106dc20c53
83b08de96980757220871b31bf6cffca,c82f905620afe22120e98ebd5fa81f6612684898b23b934f82d4b8aa29a8247d
14a08204d03bb6b6bde8029f801ae0eb,0f9c70393a1412a6607eabdb1f661b4c9dc2674631b1838fb4c2ca72c4ac0a39
bee36b4f9a2b9fdcaff6ec05df202ed0,ada3624c1720b99bd457593829485beb7e82086c0f04315bad619fe7c55cd40e
